inverse_theta,profile,noise_profile
8.800631733209395,0.004879725862350203,0.002440407826681867
4.400315866604697,0.00665984697818545,0.002067586530321737
2.9335439110697985,0.00488746028305799,0.0026055104604437917
2.2001579333023487,0.009916274502808537,0.0054204629585848894
1.7601263466418793,0.011749068475790712,0.005489650142267335
1.4667719555348995,0.006618814907862364,0.004525211036494007
1.2572331047441994,0.01170034741614087,0.004560117347783171
1.1000789666511743,0.00883730412992219,0.004302388522710739
0.9778479703565995,0.007070813638645741,0.004233521261803949
0.8800631733209396,0.005018712129690495,0.003383823934193822
0.8000574302917632,0.004138905427137693,0.003707826191207913
0.7333859777674496,0.004657766537903008,0.003981811736201563
0.6769716717853381,0.00536760266211493,0.0038330536815032084
0.6286165523720997,0.005752904865863997,0.004066901914461491
0.5867087822139596,0.005588750237958185,0.0036604495075713605
0.5500394833255872,0.004290559650798464,0.003463012498228951
0.5176842196005527,0.0037253920992315567,0.0037097934729693246
0.48892398517829977,0.003852854095473313,0.0033460342755376685
0.4631911438531261,0.004925159025261178,0.0029166353028020897
0.4400315866604697,0.0036150345854371736,0.0029277263127320094
0.4190777015813998,0.00336286479192355,0.003316820821281621
0.40002871514588156,0.00410722429157623,0.0031753058608475658
0.3826361623134519,0.003679042445882181,0.0027796510248437366
0.3666929888837248,0.0031032928225809154,0.0030289087619535153
0.3520252693283758,0.00340469503419113,0.0030684347388736234
0.338485835892669,0.0030104397457047668,0.0028549230732092088
0.32594932345219985,0.003230366484751586,0.0028753428150424423
0.31430827618604984,0.0034793658341000316,0.0031441771214310056
0.3034700597658411,0.0033006106725978718,0.0029091235604738266
0.2933543911069798,0.0033640749141294075,0.0030721158350416524
0.2838913462325611,0.003086137207697363,0.002780078071417393
0.2750197416627936,0.002939448839473029,0.002627508271838418
0.2666858100972544,0.0028131175092875327,0.002499342646904047
0.25884210980027633,0.002743918378861343,0.0026315893666430624
0.25144662094883985,0.002688778509100689,0.0024634375669057044
0.24446199258914983,0.002776888536218408,0.0024984205142519773
0.23785491170836204,0.002513230604950571,0.002386974966972913
0.23159557192656305,0.002566189344453931,0.002349304297339118
0.225657223928446,0.0026712709188225453,0.0023428708827579817
0.2200157933302349,0.0024714666262604596,0.0022114676081116265
0.21464955446852185,0.002256969675250718,0.0023082176843808567
0.2095388507906999,0.002166056198421185,0.002107243733085523
0.20466585426068362,0.0021723955553650696,0.0022126116163941173
0.2000143575729408,0.0022988156568220968,0.0020100317725146094
0.19556959407131988,0.002065595910251684,0.0019288360952724258
0.191318081156726,0.0021954920549258116,0.0020242764860208726
0.1872474836853063,0.0020880467024824755,0.0020460256755239284
0.1833464944418624,0.0020372500234044646,0.0019785822205910827
0.17960472924917134,0.002015781794057736,0.0017758906759988776
0.17601263466418793,0.0016765668907626828,0.0018040549412461115
0.17256140653351756,0.0019232148707096486,0.0018411406218663304
0.16924291794633453,0.0019813608547514846,0.001669667843232494
0.1660496553435735,0.0017328485544594984,0.0016600658991561244
0.16297466172609992,0.0016923823625013567,0.0017110357545101716
0.16001148605835264,0.0017433562712677916,0.0016947908608847923
0.15715413809302492,0.0019146668240945966,0.0014579064959799465
0.15439704795104203,0.0016906178657608776,0.0015258612621711861
0.1517350298829206,0.001557902184348738,0.001476184911883171
0.14916324971541348,0.0015486384490355242,0.0014361634144139197
0.14667719555348993,0.0015322021562948508,0.0013472035535265243
0.14427265136408843,0.0014782315417961132,0.0013867900169201087
0.1419456731162806,0.0014287126517235735,0.0013959717018160016
0.13969256719379994,0.001380930090938488,0.0013409590969597114
0.1375098708313968,0.0013353778147291067,0.0013253434579715625
0.13539433435706763,0.0012716268847737435,0.0012026435072288828
0.13334290504862722,0.0013495385343809299,0.0012798887819531009
0.1313527124359611,0.0012458061648480032,0.001186198735535013
0.12942105490013817,0.0012809094569498109,0.001262313348200251
0.12754538743781732,0.0011457470801592283,0.0012133629799649065
0.12572331047441992,0.001196055092149213,0.001161968077881411
0.12395255962266755,0.0010837430954181416,0.0011129717814624535
0.12223099629457494,0.0012007557687437303,0.0010650493023168501
0.12055659908506021,0.001083404566466052,0.001030421650860023
0.11892745585418102,0.0010170478811334517,0.0010695936708949476
0.11734175644279195,0.0011023464056516483,0.0010691891021403527
0.11579778596328152,0.0010538114798321874,0.0010666495162240893
0.11429391861310903,0.0010341698721102286,0.0009985848015863917
0.11282861196422302,0.0010550080901138965,0.000942298062015101
0.11140040168619487,0.0009995364522816005,0.0009511341222757003
0.11000789666511743,0.0009522954075815343,0.000980758047615588
0.10864977448406661,0.0008920130185291583,0.0009250903924419709
0.10732477723426091,0.0009101807632714813,0.0009240876219038318
0.10603170762902885,0.0009613531292796869,0.0009323450444000956
0.10476942539534995,0.0008512252511782662,0.0009083362438447224
0.10353684392011053,0.0008599066574811778,0.0008101933630078257
0.10233292713034178,0.0008709552182046663,0.0008522035387675505
0.10115668658861374,0.0008332828867079888,0.0008756413171118499
0.10000717878647039,0.0008779206106320268,0.0008554447971627765
0.09888350262033027,0.0008484031967730611,0.0008240102206798835
0.09778479703565994,0.000811856192354576,0.0008796568402367283
0.09671023882647686,0.0008899417076073523,0.0007942788220496971
0.09565904057836297,0.0008262869800699595,0.0008654768605066924
0.09463044874418704,0.0007864306582691958,0.0007888517997029259
0.09362374184265314,0.0007759163932522389,0.0008456911042413702
0.09263822877062519,0.0007593469858060186,0.000772042604025426
0.0916732472209312,0.0007796734567487052,0.0007401092727956083
0.09072816219803499,0.0007643564769453522,0.0007892108007301388
0.08980236462458566,0.0008061778331646096,0.0007562520901930473
0.08889527003241814,0.0007671699061089082,0.0007362896251326788
0.08800631733209395,0.0007457726986017641,0.0007044277002944509
0.08713496765553855,0.0007224655890345645,0.0007530367360099378
0.08628070326675878,0.0007394162998287098,0.0007009824801666531
0.08544302653601354,0.0007094798979564841,0.000718034106925406
0.08462145897316725,0.0006945492381935396,0.0006801558817425465
0.08381554031627995,0.0006540988313591218,0.0006677313845770352
0.08302482767178675,0.0006829252439659448,0.0006413209269310334
0.08224889470289153,0.0006933349272661757,0.0006496394803231438
0.08148733086304996,0.0006894612024401231,0.0006689161388649273
0.08073974067164583,0.0006667482348876329,0.0006361478640395558
0.0800057430291763,0.0006541157823770167,0.0006602427024212607
0.07928497056945401,0.0006588124177466941,0.0006644661874293984
0.07857706904651246,0.0006246244924166495,0.0006019107535752559
0.07788169675406542,0.0006383773147826052,0.0006500518381309657
0.07719852397552102,0.000623850079456868,0.0006025130315752899
0.07652723246269039,0.0006124645454790936,0.0006007657307440576
0.0758675149414603,0.0005662572885649624,0.0005854949320672675
0.07521907464281534,0.0006099132353165659,0.0005912307576815564
0.07458162485770674,0.000596166554752547,0.0005744384853746159
0.07395488851436466,0.0005994079188049031,0.0005959467486712598
0.07333859777674495,0.0005882733273219873,0.0005768216095593274
0.07273249366288756,0.0005644045124478928,0.0005450421459811624
0.07213632568204421,0.0005671194453192692,0.0005600435244588249
0.07154985148950728,0.0006104453901223519,0.0005800642919691261
0.07097283655814028,0.0005998314908255482,0.0005373933602170151
0.07040505386567515,0.0005652482382916675,0.0005734341236407186
0.06984628359689996,0.0005464349406372509,0.0005606479689737986
0.0692963128599165,0.0005277010391099766,0.0005669143658517303
0.0687549354156984,0.0005414251860034586,0.00052199796078884
0.06822195142022787,0.0005406121950562761,0.0005497048116264408
0.0676971671785338,0.0005316370778850782,0.0005389041353497505
0.06718039490999538,0.0005151311428916382,0.0005319395960730536
0.0666714525243136,0.0005396400301813187,0.0005512999656444844
0.06617016340758944,0.0005300341068169791,0.0005239617379999436
0.06567635621798056,0.0005247324489571057,0.000539052650769609
0.06518986469043996,0.0005024074116927956,0.0005147762877699856
0.06471052745006908,0.0005276394599050498,0.0004991985869833446
0.06423818783364521,0.0005121460063407477,0.0005008704829299993
0.06377269371890866,0.0005159335242859513,0.0005334709394264713
0.06331389736121866,0.0005267365206289088,0.0004929772391629056
0.06286165523720996,0.0005138594727560621,0.0004996665209616621
0.06241582789510209,0.0004945050446802407,0.00047582700386070967
0.061976279811333766,0.0004990564283710115,0.0004886675016809079
0.06154287925321255,0.0004850033706442354,0.0004614515031010017
0.06111549814728746,0.0004772170795151912,0.00043691878863969544
0.060694011953168245,0.00048186569445237364,0.00045504826962737696
0.060278299542530105,0.00047474044684218914,0.00045667972185799984
0.059868243083057104,0.0004626817236147341,0.00043778410099619896
0.05946372792709051,0.00046992945671449365,0.0004303769030448813
0.059064642504761046,0.0004513273555932418,0.00041985295361260454
0.05867087822139596,0.00044686409179717755,0.00040683749188776913
0.05828232935900262,0.0004518349894765635,0.0004132668929948851
0.05789889298164076,0.00042724608493688516,0.00040625289046505864
0.057520468844505845,0.0004239397699283433,0.0004030574216631425
0.057146959306554515,0.0004179595307166767,0.00039658005606479436
0.05677826924651223,0.0004153736392457463,0.0003931401962069483
0.0564143059821115,0.0004045574523079974,0.0003881433474387196
0.05605497919241653,0.0003932629292368573,0.0003846457685583358
0.05570020084309744,0.0003802023771958632,0.0003866593345788111
0.05534988511452449,0.0003880529117982106,0.0003718492230359451
0.055003948332558714,0.0003812987217109409,0.0003763277615907548
0.05466230890192171,0.0003869590482160007,0.00036222696430448175
0.054324887242033305,0.0003819430186641239,0.00038059509299106625
0.053991605725211014,0.0003824740006129976,0.00035307316837468087
0.053662388617130456,0.00036066320855051285,0.0003439466694604478
0.05333716201945087,0.00038390995405697707,0.0003463731907767683
0.05301585381451442,0.0003614222782943001,0.00034944721097262903
0.05269839361203231,0.000368764180161986,0.0003300445474368965
0.05238471269767497,0.0003591130567941059,0.00033167974942768406
0.05207474398348755,0.0003318463483670939,0.00033184254148167634
0.051768421960055266,0.00033502862200892746,0.0003193001131457841
0.05146568265034734,0.0003345681930879361,0.0003252659417747959
0.05116646356517089,0.000344854535377229,0.0003022646688879356
0.05087070366016992,0.0003202293690786714,0.0003067035191788862
0.05057834329430687,0.00032887824394103556,0.0002965236260404203
0.05028932418976797,0.00031609617558720485,0.0002847340797044356
0.050003589393235195,0.00033266406242347566,0.0002828899749986899
0.04972108323847116,0.0003116027694591064,0.00027825517442926274
0.049441751310165136,0.00029600128114459567,0.00027050169724111573
0.049165540408991036,0.0002937843438256573,0.0002683546531264766
0.04889239851782997,0.0002942382311484377,0.0002829762559818009
0.048622274769112676,0.00028540905114244627,0.0002754584879244983
0.04835511941323843,0.00027658412684113896,0.0002656398557273336
0.04809088378802948,0.0002722500695330914,0.0002588469049048341
0.047829520289181485,0.0002683269371904534,0.00025940986352812894
0.04757098234167241,0.0002651154039974039,0.00024992099091406136
0.04731522437209352,0.00026530426993558106,0.00024978809497823754
0.04706220178186842,0.00026422584961146683,0.00025374705939817043
0.04681187092132657,0.00026104913947866946,0.0002432299332021896
0.04656418906459997,0.0002627196179219032,0.00022407745968761083
0.046319114385312596,0.00025927720223587754,0.00021750011605067363
0.04607660593303348,0.0002439340462611199,0.0002197124788187678
0.0458366236104656,0.00025433376307245465,0.00020503992266542045
0.045599128151344016,0.00024589973213532827,0.00019653840541624117
0.045364081099017496,0.00023494426909179204,0.0001861424776301694
0.0451314447856892,0.00024711667133107176,0.00018396654685152734
0.044901182312292835,0.0002339710476379294,0.00016792698002618606
0.04467325752898171,0.00022057880911038725,0.00016289759985709911
0.04444763501620907,0.00021510550079388427,0.00014866715971229076
0.044224280066378865,0.00020764726355240376,0.00013271542393016072
0.044003158666046975,0.00020193194390659227,0.00012279152160279936
0.043784237478653704,0.00019637063274924996,0.0001162331161865825
0.04356748382776929,0.00019409706927842025,9.766622592970695e-05
0.043352865680834456,0.00017023199806177173,8.949467414131895e-05
0.04314035163337939,0.00016184705869770158,7.886341251565428e-05
0.04292991089370436,0.00014699042814386652,7.478437046705629e-05
0.04272151326800677,0.00014137023724661874,6.0845168655575404e-05
0.04251512914593911,0.00012599616962008045,5.423756335804967e-05
0.04231072948658363,0.00012151555798890416,5.476995954057251e-05
0.042108285804829636,0.00011516694124851834,4.8982203518295735e-05
0.04190777015813998,9.947863503577872e-05,4.6769202790346505e-05
0.04170915513369381,8.626290735541431e-05,4.8177915868607154e-05
0.04151241383589337,7.89106426020237e-05,4.722292441889542e-05
0.04131751987422251,7.539466841012192e-05,5.122859742905191e-05
0.04112444735144577,6.098233039149254e-05,4.7130105337217625e-05
0.04093317085213673,5.455405711189683e-05,5.244188291870729e-05
0.04074366543152498,5.228201176419838e-05,5.393591561863808e-05
0.04055590660465159,4.8639399561182175e-05,5.518727951703047e-05
0.04036987033582291,4.6654138548562865e-05,5.8369494475608784e-05
0.0401855330283534,4.4304186623029965e-05,5.965175498970663e-05
0.04000287151458816,4.4502470447520846e-05,5.812792493911193e-05
0.039821863046196365,4.7219548215373775e-05,6.411782246019784e-05
0.039642485284727004,4.6826512694989465e-05,6.858658808669635e-05
0.03946471629241881,4.731476577822969e-05,6.620191190963175e-05
0.03928853452325623,5.115380152376254e-05,6.650908283476293e-05
0.03911391881426397,5.291514760973424e-05,6.998038282250624e-05
0.038940848377032725,5.399047967547808e-05,6.940530956108677e-05
0.038769302789468704,5.4633007373952655e-05,7.602850199762912e-05
0.03859926198776051,5.447705852052478e-05,7.343577009534115e-05
0.0384307062585563,5.816549443020562e-05,7.342348884093569e-05
0.03826361623134519,6.176060831149909e-05,7.007861639258604e-05
0.03809797287103635,6.336260392987728e-05,7.532652828876464e-05
0.03793375747073015,6.443146717608759e-05,7.494345971448666e-05
0.03777095164467552,6.684785677670729e-05,7.491390416519976e-05
0.03760953732140767,6.595725002247213e-05,7.074153204004615e-05
0.03744949673706125,6.80582425096809e-05,6.620297320916748e-05
0.03729081242885337,6.966765382684458e-05,6.308976650264246e-05
0.03713346722873163,7.307886173194584e-05,6.579177079650249e-05
0.03697744425718233,7.146861684821942e-05,6.310486611002285e-05
0.036822726917194126,7.033495292207702e-05,6.309131154361787e-05
0.036669298888372476,7.0797964111125e-05,5.905044296369144e-05
0.03651714412120081,6.857220949123788e-05,5.071632228459527e-05
0.03636624683144378,7.012258246036986e-05,5.363704635829877e-05
0.03621659149468887,7.294822082220717e-05,4.9891558781288405e-05
0.03606816284102211,6.782013922131248e-05,4.8799525335153727e-05
0.03592094584983427,6.525188989575529e-05,4.817294107708242e-05
0.03577492574475364,6.0004102032962615e-05,4.615394685429702e-05
0.035630087988702,6.185931770779732e-05,4.4640666701999603e-05
0.03548641827907014,6.0599259882528055e-05,4.338075154870919e-05
0.03534390254300962,5.755198022144113e-05,4.390039013798329e-05
0.035202526932837576,5.6419930753953724e-05,4.54115814425388e-05
0.03506227782155138,4.8477683916107886e-05,4.856599183554928e-05
0.03492314179844998,5.08650230562964e-05,4.956084580663095e-05
0.03478510566485926,4.721625449046205e-05,5.6090101289093446e-05
0.03464815642995825,4.732608030039004e-05,5.85386177245589e-05
0.03451228130670351,4.462214335837094e-05,5.9076742777247e-05
0.0343774677078492,4.267197978284784e-05,6.045185268553482e-05
0.03424370324205991,4.1348075445168075e-05,6.28097447615995e-05
0.034110975710113935,4.303102427270635e-05,6.487338219022234e-05
0.03397927310119457,4.3336021022653995e-05,6.57998903087887e-05
0.03384858358926691,4.2088793184511054e-05,6.979793840335738e-05
0.03371889552953791,4.418711280721947e-05,7.401999620775328e-05
0.03359019745499769,4.61537395368272e-05,7.381511941419786e-05
0.03346247807303952,5.107076386501556e-05,7.505994938551613e-05
0.0333357262621568,5.266008526813333e-05,7.646080114671167e-05
0.03320993106871469,5.3318447847275154e-05,7.852089389102781e-05
0.03308508170379472,5.656041512308097e-05,7.525879126570174e-05
0.032961167540110095,5.925289508836098e-05,7.293014822253282e-05
0.03283817810899028,6.206985388875069e-05,7.647400605825827e-05
0.0327161030974327,6.259497261511444e-05,7.502297945272079e-05
0.03259493234521998,6.384752754895027e-05,7.06129240406675e-05
0.03247465584210109,6.695927627486782e-05,6.942336762541247e-05
0.03235526372503454,7.276322305440326e-05,6.059553245463608e-05
0.03223674627549229,6.937998348952948e-05,5.535601664677124e-05
0.032119093916822605,7.588260733076688e-05,5.8147442384735836e-05
0.03200229721167053,7.472079384589869e-05,5.121391436447848e-05
0.03188634685945433,7.520342431037021e-05,4.2350709650729225e-05
0.031771233693896735,7.176515608288493e-05,3.757440405507696e-05
0.03165694868060934,6.854496086598611e-05,3.575153785156651e-05
0.03154348291472901,7.315492492178841e-05,3.041399798025419e-05
0.03143082761860498,7.365517425857651e-05,2.5122646274784462e-05
0.031318974139535216,6.908777213045121e-05,2.234219539119237e-05
0.031207913947551045,6.805448130563637e-05,1.4370411369097216e-05
0.031097638633248745,5.776580600437222e-05,1.320110966872606e-05
0.030988139905666887,5.578096585472408e-05,9.551248029547273e-06
0.030879409590208403,5.7804646374188424e-05,1.1252195386496995e-05
0.030771439626606275,5.2882275693480685e-05,4.6517152007543175e-06
0.03066422206693169,4.3816664398735466e-05,3.7328016354064684e-06
0.03055774907364373,3.600171960273429e-05,3.134301066061167e-06
0.03045201291767957,3.5641688797955135e-05,2.8125869282140664e-06
0.030347005976584122,3.085663437082599e-05,2.4775075346394404e-06
0.030242720732678332,2.7238583902407337e-05,2.289942043024623e-06
0.030139149771265052,2.0785760784848722e-05,2.113283605552395e-06
0.030036285778871654,1.740957805456482e-05,1.8991122776635657e-06
0.029934121541528552,1.4369245212838508e-05,1.8268724476244964e-06
0.029832649943082695,9.751689822152537e-06,1.6718683927424523e-06
0.029731863963545255,1.126552657631422e-05,1.5675834869843976e-06
0.02963175667747271,7.399510748434633e-06,1.5123023073646882e-06
0.029532321252380523,4.099171634045676e-06,1.4123456388700405e-06
0.02943355094718861,3.397410098740374e-06,1.3472521557608683e-06
0.02933543911069798,2.937533464953277e-06,1.2777280772074163e-06
0.029237979180097656,2.6174195755596847e-06,1.215801287150245e-06
0.02914116467950131,2.4142917162825883e-06,1.183594803484935e-06
0.029044989218512854,2.186086095694634e-06,1.1316338810340948e-06
0.02894944649082038,2.043185405331152e-06,1.1067226866651426e-06
0.02885453027281769,1.8829172920867354e-06,1.0489400212374539e-06
0.028760234422252923,1.7788347678373959e-06,1.0165201350210528e-06
0.028666552876903565,1.6723161268807456e-06,9.826147420458258e-07
0.028573479653277258,1.5807921273009924e-06,9.548473789198779e-07
0.028481008845337847,1.5244692195561146e-06,9.32184309516249e-07
0.028389134623256113,1.4221849986504981e-06,8.88825928507013e-07
0.028297851232184548,1.3913099898690916e-06,8.913195558312415e-07
0.02820715299105575,1.3205802204803892e-06,8.483014723723636e-07
0.02811703429140382,1.2776309021303386e-06,8.387668661902116e-07
0.028027489596208266,1.2404381228832064e-06,8.131426030110668e-07
0.02793851343875999,1.1837400340089457e-06,7.953151505967918e-07
0.027850100421548722,1.1535933977141728e-06,7.843595773524349e-07
0.027762245215171597,1.1198361586291138e-06,7.692768477553135e-07
0.027674942557262255,1.0888853400391228e-06,7.524117382128631e-07
0.027588187251440112,1.0543426525677346e-06,7.346502511513438e-07
0.027501974166279364,1.0242401222736816e-06,7.24732589672315e-07
0.027416298234297188,1.0113414593982496e-06,7.134630773250406e-07
0.027331154450960855,9.75702780338676e-07,7.034073433976645e-07
0.027246537873713304,9.507635581672583e-07,6.880905891109431e-07
0.027162443621016653,9.30038538081655e-07,6.760026925263037e-07
0.027078866871413525,9.291443071674994e-07,6.762761684205607e-07
0.026995802862605507,9.022964354686483e-07,6.578983143770667e-07
0.026913246890548612,8.799487506722832e-07,6.440378018649574e-07
0.02683119430856523,8.703543560261244e-07,6.435033431026006e-07
0.02674964052647233,8.456339307756151e-07,6.273753497951113e-07
0.026668581009725443,8.435833096736609e-07,6.221154576652547e-07
0.026588011278578235,8.17787933030093e-07,6.064462694848717e-07
0.02650792690725722,8.144300180509711e-07,6.085315099500492e-07
0.026428323523151342,8.055619657044691e-07,5.959514867707049e-07
0.026349196806016155,7.779842492168049e-07,5.891530411004826e-07
0.02627054248719223,7.805102223573086e-07,5.849350053037053e-07
0.026192356348837487,7.604376402860304e-07,5.659104324821914e-07
0.02611463422317328,7.582784146129846e-07,5.733937589087382e-07
0.026037371991743774,7.501720984966109e-07,5.671756032247032e-07
0.025960565584688483,7.183939392213936e-07,5.451739671570408e-07
0.025884210980027637,7.331886630531436e-07,5.606032004863403e-07
0.025808304202960104,7.075084025769347e-07,5.423509235638877e-07
0.025732841325173672,7.121168709866916e-07,5.351342288555909e-07
0.025657818464167335,7.023901444155349e-07,5.36534451175553e-07
0.025583231782585453,6.89227344459601e-07,5.185999659157605e-07
0.02550907748756347,6.929671998676188e-07,5.24176403909677e-07
0.02543535183008496,6.629076181539293e-07,5.059334373308111e-07
0.025362051104349845,6.72958024810388e-07,5.146525456525358e-07
0.025289171647153434,6.599307526798663e-07,4.999124866158124e-07
0.025216709837276204,6.493093373854183e-07,4.959694046197142e-07
0.025144662094883984,6.545444172040663e-07,4.990228233144429e-07
0.02507302488093845,6.308136942916457e-07,4.853964529681091e-07
0.0250017946966176,6.312690735200155e-07,4.867695387555078e-07
0.024930968082746162,6.189660160896296e-07,4.7527928777397817e-07
0.024860541619235583,6.21571735559978e-07,4.790145885195675e-07
0.02479051192453351,6.234188484285123e-07,4.784965615886458e-07
0.024720875655082575,6.032349223042287e-07,4.616767350191118e-07
0.024651629504788226,6.08394048641177e-07,4.671814049552839e-07
0.024582770204495518,5.879439024725781e-07,4.5470966315373147e-07
0.024514294521474644,5.931607694426523e-07,4.562192057275546e-07
0.024446199258914985,5.886547442101049e-07,4.530263616689549e-07
0.02437848125542769,5.728710892587765e-07,4.411183197509618e-07
0.024311137384556345,5.815340763421728e-07,4.458098041403386e-07
0.024244164554295854,5.661659367155054e-07,4.3585043301210686e-07
0.02417755970661922,5.70063206879622e-07,4.389882714829515e-07
0.02411131981701204,5.539303359218039e-07,4.289916255554927e-07
